date,value_left,value_right,value_left,value_right,value_left,value_right,value_left,value_right,value_left,value_right,value_left,value_right
731590,-512.5949,-528.3522,-437.1157,-547.8936,-514.9295,-582.7888,-400.5136,-481.2183,-506.7539,-525.7016,-600.2593,-477.2269
731591,1966.4653,1886.3028,2022.3134,1840.8684,1869.5157,2059.6991,1735.7382,1922.699,1935.4223,1994.1547,2021.0046,1954.7474
731594,-664.0772,-621.6076,-774.8139,-644.0739,-387.1288,-699.4358,-635.7062,-732.8494,-663.814,-653.3218,-741.7504,-745.496
731595,495.2133,527.2334,384.9701,430.2984,680.9353,329.4499,434.3714,502.5485,515.603,507.0989,417.6329,395.2223
731596,182.6556,180.1641,182.1188,252.1084,107.334,182.8326,162.7021,152.65,174.294,154.2837,277.7812,131.2979
731597,1566.4993,1490.6829,1660.3765,1491.477,1460.807,1431.1523,1309.7187,1534.2918,1573.5686,1450.0866,1611.9413,1427.7865
731598,870.1404,871.9629,861.11,885.2848,870.7574,856.0291,793.53,804.0578,832.0662,1062.4203,1306.4148,819.95
731601,-16.8213,-33.7182,-72.7786,16.215,51.2695,126.5215,-99.6074,-51.6637,-124.5889,27.9899,4.9977,-60.3097
731602,-135.1083,-1.6514,-199.4091,-71.4766,-0.28694,-497.709,73.3565,-208.4622,-113.5558,-23.7323,120.6528,-394.7816
731603,-820.4546,-769.7011,-812.7502,-834.2519,-871.9128,-884.407,-893.3533,-798.1874,-727.8581,-700.9149,-757.494,-884.7891
731604,887.2536,820.611,983.6503,845.891,1030.2074,905.4516,726.4545,888.4441,831.7226,895.8765,1121.9617,1034.6091
731605,2479.5089,2493.6468,2636.9017,2416.5046,2474.9725,2220.5156,2131.1761,2390.2391,2642.6877,2502.7197,2752.7757,2489.6434
731608,318.7521,265.1644,371.7833,253.2383,331.9987,57.4493,104.9958,190.1235,342.5937,398.5857,493.2324,269.0983
731609,-801.8224,-745.1724,-885.5906,-756.6882,-865.5507,-663.9128,-487.212,-752.7834,-865.8358,-845.1059,-601.2366,-812.0969
731610,130.6899,124.9032,243.3356,239.5345,325.0273,46.1302,99.7023,136.5733,125.6054,180.9989,406.8882,258.7251
731611,-873.3128,-890.5101,-798.6709,-846.8963,-906.0536,-812.8903,-587.8271,-840.7442,-902.9221,-901.326,-831.4306,-863.5052
731612,-1020.7421,-994.6715,-1028.637,-864.4936,-942.349,-987.2774,-901.7139,-1059.3276,-1105.4644,-1059.9839,-1147.1407,-928.7113
731615,-746.3865,-752.6054,-959.8794,-817.9686,-724.8087,-634.8154,-886.337,-764.6627,-750.0806,-683.6139,-744.107,-898.0515
731616,2996.2494,2952.0191,3141.4144,2843.1006,3137.6696,3087.8993,2428.4974,2796.493,2994.5489,2780.8834,3375.816,2983.6852
731617,-2148.5725,-2155.5912,-2206.6692,-1946.3515,-2030.1048,-2138.4036,-1904.8501,-2087.2773,-2151.4325,-1998.0895,-2444.9419,-2099.6683
731618,1073.385,1071.0594,1112.355,1006.944,1045.1967,979.7433,1000.1641,1078.1179,1077.444,1075.9548,1033.1489,1051.5598
731619,-646.3555,-636.7199,-829.5812,-633.6275,-626.569,-578.1548,-443.6735,-644.9968,-644.9713,-539.5725,-640.0281,-826.3799
731622,-1657.9148,-1668.5139,-1717.163,-1354.934,-1603.4973,-1676.2086,-1263.5421,-1608.9291,-1670.2144,-1217.6865,-1912.2168,-1554.103
731623,57.8617,72.7099,45.9696,-48.7002,91.4514,-120.0372,-12.9614,97.992,64.6899,121.4169,38.3141,38.2125
731624,-73.0655,-37.1435,-71.4099,60.1136,19.0741,10.8411,-4.8147,-136.2531,-61.9695,-163.3016,-36.2826,-71.5299
731625,1663.1012,1601.7516,1703.7774,1322.6572,1757.6507,2094.3294,992.0154,1453.3155,1648.6948,1242.5669,1777.1404,1613.4064
731626,-1599.3608,-1569.2729,-1596.7902,-1505.8084,-1522.7209,-1680.7522,-1078.6008,-1518.9154,-1593.8874,-1475.5426,-1791.4866,-1545.6701
731629,-1363.3323,-1358.0031,-1391.8154,-1207.8687,-1281.6223,-1672.34,-945.8594,-1325.9718,-1365.2102,-1191.2834,-1599.7309,-1268.7291
731630,-385.7795,-383.5418,-392.5592,-254.7398,-206.5884,-327.9734,-563.3731,-324.4905,-392.4388,-243.3077,-485.1674,-340.2297
731631,1756.3761,1734.8439,1804.9385,1577.474,1766.948,1736.7334,1356.0925,1630.9146,1756.1225,1642.3905,1819.6501,1720.1368
731632,1768.0737,1749.2602,1800.2369,1496.6968,1623.9592,1868.5,1019.2516,1653.719,1756.489,1539.0992,2013.4194,1690.9144
731633,-618.5803,-613.5535,-635.5406,-697.1651,-702.5986,-899.2845,-367.5393,-592.4819,-615.3884,-538.9524,-670.8003,-566.1365
731636,1299.5666,1225.0623,1332.9853,1371.3216,1572.583,1374.4095,948.7517,1272.5743,1203.0382,1189.5537,1485.0926,1393.0213
731637,-488.6943,-469.1789,-507.006,-527.8409,-424.5032,-272.5759,-256.858,-469.1991,-366.9645,-567.5901,-459.7144,-437.5967
731638,-93.4975,-138.8362,-114.4877,-115.9953,-89.008,-238.1124,-185.6422,-43.6318,-172.903,4.4268,-68.085,-134.148
731639,-288.5426,-252.6059,-269.4704,-359.6673,-308.6111,-563.8134,-92.8712,-232.6245,-256.4961,-221.8974,-271.0308,-258.1227
731640,272.4512,225.2682,259.5825,270.7562,175.331,353.4567,27.9865,305.262,266.5524,370.2447,215.789,224.6824
731643,1734.2681,1681.4156,1787.215,1383.0824,1681.3979,2182.0311,1460.7009,1620.2317,1393.1333,1413.3548,1841.5555,1615.7944
731644,-4.639,5.8723,-10.0564,6.6247,-16.6055,-290.9596,-31.0248,-15.0108,-11.7997,39.206,-74.2192,-1.8458
731645,1663.486,1654.4904,1678.1651,1780.5666,1977.8217,1828.9333,1176.7905,1566.385,1326.6137,1473.3764,1960.8611,1647.7524
731646,-309.8797,-302.6847,-294.0021,-242.9231,-215.0778,-448.7869,-57.5243,-239.8188,-123.3951,-329.2918,-368.8697,-314.6706
731647,124.3875,125.0806,120.4885,-60.2901,125.8864,-116.324,-31.7706,90.4822,281.7688,138.5058,164.8356,55.717
731650,1420.0608,1452.1213,1449.6213,1179.9293,1297.8349,1075.4633,1194.0102,1127.0741,1348.0666,1256.8253,1423.9804,1330.7647
731651,-1613.6039,-1633.0526,-1643.9941,-1560.5538,-1602.5076,-1784.0485,-1323.4862,-1489.2696,-1676.2695,-1552.2094,-1678.3225,-1638.3684
731652,-411.4452,-360.5231,-394.0342,-361.7988,-618.308,-1218.3127,-48.0467,-331.7999,-444.9486,-177.5316,-718.3836,-420.0162
731653,-3208.4858,-3178.5979,-3229.6706,-2845.741,-3350.0977,-3073.2416,-2272.9108,-3107.3424,-3008.8237,-2834.5661,-3532.6474,-2914.4534
731654,-317.7189,-320.4782,-318.9734,-228.9042,-302.4929,-137.6346,-278.4048,-297.4494,-344.3701,-279.6249,-317.1012,-175.9723
731657,-892.8951,-910.4835,-941.1677,-717.071,-812.8786,-2030.6348,-367.628,-1043.261,-869.6015,138.449,-1320.621,-742.5976
731658,451.2761,438.5994,489.2851,398.2411,502.4441,468.6443,508.2011,413.2438,472.1577,324.4862,347.2289,526.732
731659,-205.8436,-205.208,141.9352,-192.9926,115.8474,-762.7388,142.6553,-205.2932,-204.1349,147.2976,-386.8783,22.467
731660,-752.9798,-765.499,-798.3668,-773.7574,-755.6184,-233.6777,-1080.2843,-728.3,-859.5016,-969.4325,-617.3437,-706.5234
731661,278.2566,255.1871,322.8775,236.293,299.4631,-295.271,782.7051,256.9143,487.3224,652.9181,-187.6518,136.7488
731664,-252.4864,-264.7383,-50.8723,-284.5605,-429.3799,-17.1792,-641.4581,-245.7972,-402.267,-604.4606,-156.7609,35.4389
731665,90.773,78.1051,61.1588,84.2495,28.6366,41.6684,-105.5684,82.632,6.6645,95.3708,170.6242,67.4157
731666,-18.1409,-6.4256,-6.3588,-119.9703,-10.8357,-60.2774,-164.7697,-26.5747,33.8288,217.8553,-7.2477,-15.1495
731667,177.2521,177.1458,188.0292,241.4107,180.2318,488.7702,284.1819,195.029,171.9349,-55.4858,200.9802,214.7294
731668,-124.8552,-128.5418,-114.6528,-98.5392,-212.0492,-352.6282,-285.2623,-136.1472,-357.9495,-12.9162,-190.1733,-132.6217
731671,-201.8662,-244.1141,-137.8711,-103.7668,-508.388,-6.2295,-403.8949,-190.1329,-527.6209,-432.0622,-148.2737,22.1211
731672,269.1013,270.8991,287.6474,288.1742,421.2976,115.3004,288.0898,255.8243,268.3318,318.017,276.9237,177.4124
731673,458.5569,480.5921,487.0829,543.166,757.7682,550.6769,489.9156,458.7499,543.689,400.9502,406.6609,413.4137
731674,-58.9515,7.0677,-90.9309,-119.3123,43.648,-249.8507,-62.902,-68.0914,-70.79,156.0108,-106.6063,-145.3714
731675,-209.6249,-180.5412,-257.3529,-158.8284,-142.93,-248.8649,-168.1679,-187.0014,-150.8779,-8.0879,-217.5035,-313.1092
731678,611.1018,622.6233,586.2275,658.3189,682.1359,551.694,591.8338,587.166,626.5136,640.069,563.9157,493.7398
731679,-519.3688,-538.066,-548.6884,-435.55,-479.2947,-183.1952,-498.8654,-438.7812,-577.2482,-619.0086,-474.3733,-495.267
731680,-365.0541,-351.9856,-418.2562,-443.3807,-213.0417,-49.1716,-255.268,-298.8489,-347.732,-438.553,-402.6857,-376.3889
731681,-184.7231,-197.7633,-178.6935,-311.4585,-423.1943,13.6214,-76.2596,-165.258,-122.6638,-430.471,-12.5402,-83.286
731682,402.4766,417.5259,422.477,421.2044,593.2914,386.1388,415.7679,323.4602,482.3576,390.901,303.5137,358.878
731685,247.0957,241.0813,267.5783,271.9115,262.0026,4.225,310.5747,222.1333,267.7679,249.6009,217.7621,255.5448
731686,945.6406,962.9574,958.5306,835.471,975.8499,944.9727,809.4284,890.2136,955.5292,923.601,907.9258,899.5811
731687,-345.757,-352.4797,-395.0806,-399.4187,-567.5152,-328.1794,-357.7725,-406.6998,-353.0898,-375.8385,-352.4611,-275.4693
731688,407.2475,449.3083,458.8693,521.9094,432.8965,499.0531,325.165,402.8143,465.2836,319.6375,397.6287,435.6379
731689,190.7874,184.4531,186.9272,167.7847,191.539,197.2547,161.1383,178.7339,194.5812,149.0901,162.5145,195.936
731692,-300.029,-309.9726,-284.9641,-294.3276,-192.2069,-248.059,-296.271,-267.3252,-314.7231,-325.2759,-282.3288,-321.2448
731693,274.6401,234.1059,224.4277,-134.125,96.2859,401.9558,288.122,312.764,273.7193,87.4621,296.0514,241.5305
731694,409.1214,454.7748,398.354,301.4376,438.3358,240.1955,385.9793,168.4806,403.9148,337.7021,417.5717,272.4401
731695,639.338,598.5567,615.0883,338.2626,486.9349,22.3614,418.5764,616.4296,636.6539,669.6757,500.173,662.5145
731696,144.1575,128.9115,151.905,98.4573,169.2245,176.72,93.9951,129.1848,142.6642,120.7321,64.8896,116.3725
731699,72.2138,82.6479,75.2043,67.5613,-7.5844,181.1773,135.7962,89.0943,70.2186,55.3576,143.3286,62.5055
731700,1461.1105,1502.391,1546.0281,1328.857,1462.6334,1137.558,1401.371,1420.0028,1455.8095,1401.8744,1471.2571,1540.482
731701,882.9535,874.7627,988.7584,879.3326,858.8385,1199.0575,1238.4124,899.4653,872.9955,786.7492,857.7985,1070.5031
731702,1050.1192,1040.2536,1139.2133,1181.7849,1144.8033,1114.1671,1134.6128,935.0647,1113.548,1045.1314,1047.2685,1180.1481
731703,87.7004,69.808,148.5814,270.1054,112.3907,23.472,148.7407,90.987,10.2673,34.878,24.2182,162.0685
731706,1184.493,1172.3511,1280.2594,1008.0108,1137.5797,716.2579,878.0945,1159.768,1227.5078,1397.4895,1342.2809,1343.632
731707,1993.8134,1915.1342,2052.7803,2017.8673,2016.3524,2323.0527,1975.7208,1956.0217,2165.0677,1845.8757,2045.5048,2174.7194
731708,-764.0286,-545.3857,-847.5945,-686.2184,-898.9835,-747.939,-1014.9576,-714.0164,-760.0755,-826.2369,-715.0248,-1000.3876
731709,2261.9949,2177.038,2471.1915,2329.5829,2276.677,2193.3122,2168.3801,2049.9733,2230.3138,2208.4452,2184.9897,2435.6789
731710,142.6382,112.4017,141.8726,261.2484,215.0394,300.4627,137.1295,124.3455,153.3685,99.8533,161.069,91.8452
731713,1676.8219,1657.1895,1692.1801,1746.0245,1704.3632,1860.6459,1772.067,1630.0257,1679.821,1689.6201,1744.5679,1694.3374
731714,-470.9607,-410.0171,-401.1701,-342.5975,-501.813,-289.7598,-292.7122,-497.8003,-515.8974,-478.5794,-479.4256,-626.5034
731715,-1638.1791,-1702.0394,-1966.4903,-1499.8976,-1516.8418,-1066.2867,-1362.1439,-1562.7103,-1498.055,-1637.7906,-1590.305,-1633.7746
731716,-1630.2457,-1525.7454,-1653.2453,-1692.334,-1498.7694,-1518.6687,-1401.3948,-1660.9599,-1604.6185,-1179.0315,-1755.8518,-1803.8447
731717,2739.5548,2478.8674,2804.8161,2852.0554,2617.5391,2840.9483,2775.4709,2770.5704,2684.2969,2396.7128,3120.5849,3091.8538
731720,202.7276,126.0672,77.9741,240.0345,266.3383,52.1526,461.9949,215.9762,181.1067,426.0229,5.6565,323.8728
731721,1032.0974,905.0374,1045.4404,1106.7574,1060.741,1405.2745,1162.302,1088.5619,990.86,1243.078,1275.6463,1203.3862
731722,-1513.6997,-1408.2426,-1617.4299,-1625.0607,-1457.2945,-1519.6828,-1481.347,-1480.7629,-1515.8772,-1437.0134,-1525.6765,-1707.3842
731723,1294.5922,1219.4997,1364.1552,1402.8382,1274.5034,1122.9732,1242.7586,1276.5413,1314.769,1116.7141,1224.0717,1303.5891
731724,1947.6878,1882.3352,2027.6282,2096.2235,1927.0493,1989.0407,1943.3287,1904.4868,1950.8336,1731.6408,1887.3254,1986.1339
731727,-141.6924,-168.3578,-223.2815,-116.9546,-130.4842,-140.8021,235.8417,-147.2372,-145.9908,-35.2916,-130.0142,-165.8536
731728,-449.3761,-378.6025,-506.0943,-475.822,-443.943,-475.9993,-477.4612,-443.016,-423.7483,-325.179,-731.526,-545.557
731729,-1842.0404,-1838.0931,-1785.401,-1919.3846,-1877.8372,-2185.0176,-1716.0952,-1810.6842,-1842.1219,-1908.9271,-1907.1304,-1839.5312
731730,1990.6055,1966.2934,1971.1665,2004.1336,2118.5036,2628.425,2125.5272,1977.0395,1868.1417,1660.584,1984.696,1986.5328
731731,-1663.5125,-1635.5318,-1713.4754,-1750.8475,-1763.2656,-1877.5828,-1743.5479,-1640.7534,-1613.0232,-1635.8168,-1700.4327,-1726.4017
731734,-587.4865,-555.6293,-739.2502,-766.0337,-629.0039,-498.0505,-640.4692,-562.3371,-647.7329,-655.0787,-580.6757,-692.8997
731735,-285.1295,-268.0927,-241.5134,-313.0533,-130.8985,-420.6942,-320.5307,-306.5768,-242.2529,-353.5399,-301.0056,-222.8278
731736,-1692.6116,-1581.8294,-1802.6569,-1715.9185,-1672.9304,-2333.2083,-1805.2606,-1679.7299,-1512.9961,-513.9537,-1720.3049,-1742.342
731737,2276.4435,2308.6084,2287.8439,2308.3326,2182.8747,3279.8192,2352.4003,2260.7234,2062.8015,1415.4163,2474.4824,2305.074
731738,-1559.2121,-1545.9221,-1507.6949,-1544.967,-1621.8703,-2404.7742,-1523.1779,-1515.366,-1433.2389,-1104.8777,-1772.5908,-1530.4207
731741,-575.9876,-560.8111,-620.4997,-599.5529,-536.4818,-307.0766,-471.543,-593.2899,-683.6898,-438.0111,-600.5468,-645.0289
731742,-310.0075,-314.7412,-211.0677,-297.6777,-526.8238,-453.7526,-321.7855,-290.4268,-332.8277,-254.1611,-364.2497,-217.3627
731743,1669.1292,1633.2827,1738.9666,1691.4297,1695.7416,1978.7862,1579.6015,1666.9313,1683.234,1258.0385,1728.454,1794.0642
731744,575.7758,569.4694,570.6007,585.5055,464.4312,414.0496,534.5739,615.8807,473.4199,517.0744,716.9646,576.0573
731745,1265.5629,1249.9305,1250.3771,1265.0605,1322.8621,1674.6431,1203.2388,1234.0133,1292.16,843.363,1408.6642,1263.6781
731748,200.0118,174.1716,133.4456,193.6136,317.0808,-145.4629,69.1575,196.9043,180.2168,316.6168,153.7505,156.3881
731749,424.0761,419.7031,445.1707,408.1646,614.1174,349.1495,278.8629,445.6879,444.8986,435.3648,421.628,513.7271
731750,-1313.438,-1305.2117,-1357.3307,-1312.6457,-1506.2194,-1324.6679,-1269.1814,-1299.5448,-1250.1632,-768.5002,-1398.1373,-1327.6462
731751,-1023.5104,-955.6691,-1184.0416,-1006.0264,-957.5959,-872.9042,-867.5743,-966.8518,-1023.5434,-1017.6645,-982.711,-1247.6955
731752,-949.7216,-654.6003,-960.2471,-991.0081,-775.8782,-1313.9865,-1017.7476,-940.3915,-960.9936,-659.8093,-1212.4486,-981.3181
731755,-389.4591,-342.1096,-449.7055,-392.7101,-400.3667,-418.913,-461.139,-370.0247,-353.0298,-255.078,-454.7168,-403.5461
731756,-23.9357,-110.4453,-57.0729,-27.1983,6.8936,-198.9701,-3.407,-18.9681,-124.8251,146.605,-162.5493,-61.2159
731757,408.7663,509.7946,412.708,426.8521,500.5303,662.3876,424.3533,347.4606,351.0663,350.6949,541.7148,430.0528
731758,-1001.6913,-852.1612,-934.2613,-1089.8974,-526.0444,-1600.8297,-823.2303,-869.6462,-981.6353,-791.0969,-1533.0324,-963.2852
731759,80.0071,-274.5508,334.7204,-24.2067,-169.2404,86.5701,-77.3886,51.5926,77.5141,81.1176,58.8185,354.227
731762,669.9227,602.4965,697.7233,675.6059,773.4526,920.3254,539.1124,657.5188,602.8761,518.9313,829.2872,748.5852
731763,621.3725,729.1914,664.3898,640.1184,692.6003,536.9717,399.9222,619.6838,513.398,532.7172,815.2815,701.343
731764,881.3519,1001.3465,904.2916,856.6189,841.046,1063.843,774.5662,869.3034,947.942,743.5079,892.2208,963.1199
731765,3.8678,149.0445,2.9775,10.798,62.1513,66.1338,-20.6945,-3.3318,17.6474,7.6339,-9.9597,7.149
731766,103.3165,214.6041,111.8653,102.9283,135.7649,-71.7451,3.6748,100.8387,136.1457,162.2574,7.5712,98.4674
731769,-76.6094,-186.3069,-83.7961,-95.4498,-34.3749,-522.8162,-240.5904,-93.0495,97.0139,210.3364,-519.4315,-82.1166
731770,-1547.5724,-1380.0038,-1596.1494,-1579.4609,-1891.686,-2024.5273,-1624.4968,-1479.2313,-1713.999,-1234.4736,-1573.8537,-1716.4266
731771,-245.5862,-215.5479,-280.0576,-259.1834,-255.817,-616.8932,-160.2868,-244.0322,-368.121,-121.1982,-224.6938,-302.6808
731772,247.2253,268.2711,293.7583,255.8916,159.1303,364.2393,161.2358,221.204,207.2352,308.384,107.0852,297.0349
731773,551.5189,519.6913,588.5601,568.6447,580.8084,712.081,441.6928,440.257,818.7895,527.3917,620.3078,584.685
731776,-314.7651,-212.014,-300.2043,-275.9619,-228.5947,-235.7023,-128.4974,-319.8636,-290.4939,-385.8895,-412.1075,-339.0628
731777,-280.0229,-301.1033,-286.2549,-289.1856,71.4681,100.5538,31.0819,-259.6695,80.7302,-73.41,-472.8031,-351.8633
731778,-402.1858,-403.1606,-417.7949,-407.0935,-540.8112,-314.4902,-327.8745,-284.0874,-515.6673,-546.0576,-431.1933,-372.5896
731779,-155.6205,-171.2671,-145.241,-140.0763,-128.85,-332.9324,-42.1335,-107.2455,-50.2874,-30.0942,-148.6519,-161.7982
731780,-1065.7328,-1224.0999,-1159.113,-1100.6859,-1312.381,-1141.5539,-825.5895,-973.1151,-1137.27,-844.9469,-1092.2812,-1190.8715
731783,-106.7794,23.8434,-106.8616,-87.0208,-137.0502,-150.0848,-301.9348,44.7218,-204.6407,-254.6879,33.2082,-72.1904
731784,277.6763,183.2107,197.9895,266.1319,349.0482,358.9519,309.2208,183.2787,424.38,340.5812,261.2987,158.3293
731785,-928.7761,-860.38,-852.6811,-954.7959,-867.9074,-970.5109,-1223.3524,-321.2723,-1443.4458,-1149.8548,-777.8412,-675.6239
731786,-13.0013,17.7451,-23.1821,11.9366,5.8998,133.9684,-75.3523,17.5878,-28.2383,-111.1573,105.4902,30.9775
731787,-231.0101,-224.6378,-234.1498,-253.6979,-273.9944,-359.1278,-388.0886,20.5007,-469.3634,-77.5597,-199.186,-207.8147
731790,81.4718,76.7663,71.8365,100.8122,-145.4484,-85.4897,60.255,85.0984,226.3969,160.6823,65.6097,55.4599
731791,149.2322,344.8651,133.2187,179.7706,229.1269,231.9244,96.2239,135.0178,384.7424,300.9728,65.3693,128.7055
731792,-330.2172,-365.2086,-318.8385,-276.0851,-677.8874,-396.1939,-353.9017,-340.5885,132.8976,-55.0983,-526.3784,-434.5965
731793,-121.3582,-8.1117,-105.6377,-98.4364,-71.0185,-78.9052,-86.1555,-118.6643,576.5876,-10.452,-243.2548,-242.2345
731794,-217.8749,-305.5573,-235.2834,-137.6531,-74.7033,-116.7448,-24.7505,-210.7585,-427.764,-271.7991,-226.121,-188.6096
731797,-99.8433,-150.7472,-102.5681,-248.2727,388.8019,-394.3048,-23.9511,-117.2547,-166.1442,-34.1124,-175.3875,-45.0433
731798,-200.1518,-301.2954,-178.9255,-126.4853,-541.4095,-115.007,-105.5441,20.1501,-501.525,-332.93,-108.1771,-53.442
731799,377.3521,369.6931,259.848,305.1838,208.6992,272.1081,206.3326,227.0862,405.3325,420.032,318.5826,297.6118
731800,-480.3467,-530.5412,-325.0015,-265.6582,-616.5186,-262.5214,-539.481,-222.6285,-792.6448,-522.6818,-235.3151,-286.1605
731801,-295.9254,-173.8695,-283.6882,-207.9567,-352.9958,1.8547,-127.7222,-279.7268,-43.8424,-335.1704,-288.5051,-285.6953
731804,396.3827,507.6757,590.1447,524.3502,544.3935,376.0593,379.8629,381.2585,350.4991,254.2428,553.957,620.9875
731805,27.0834,176.9206,85.4468,40.601,65.1191,203.0477,102.9351,37.3628,355.248,77.2865,-4.66,59.5039
731806,112.8126,95.2438,59.0565,74.7538,19.8002,93.7213,-31.2842,101.1234,-16.6158,56.8276,221.3525,78.851
731807,88.5139,105.8452,74.3975,111.0038,20.1944,-68.4877,100.5228,92.2168,283.6911,136.2773,33.3579,74.7797
731808,33.3661,32.5373,-12.6218,64.6711,-44.3394,196.1645,47.1553,33.1371,66.3907,-67.0871,150.6322,10.1361
731811,508.8845,660.8025,506.4877,491.0101,262.7968,661.1553,420.5499,497.1867,1056.8767,585.3754,428.6405,517.6175
731812,19.0459,30.9289,-2.0514,61.9475,12.5446,-184.4274,129.5932,23.3681,95.3491,63.0477,-40.0483,-16.1437
731813,88.6247,83.4462,131.0215,137.9829,409.0029,248.9764,275.6849,90.9042,146.3923,-59.021,177.1841,162.2317
731814,774.9699,1006.115,750.9073,664.0912,1156.8223,617.7274,728.3979,778.8991,1273.7022,1013.0781,643.2158,676.3994
731815,604.1297,532.138,585.8144,805.1147,727.8833,655.8158,772.102,591.0745,475.3547,624.692,606.6056,556.919
731818,-190.6459,-118.4831,-189.7697,-207.3742,-103.2741,21.7191,-297.3411,-40.3149,-135.6111,-140.7346,-145.1748,-67.2605
731819,-186.0778,-242.293,-276.8023,-156.602,-250.4394,-94.1323,7.5443,-206.8647,-341.8633,-45.298,-378.3806,-295.6019
731820,-827.6838,-852.0181,-882.8904,-838.8137,-794.6276,-617.4598,-753.3577,-692.022,-821.0313,-647.1929,-900.9103,-635.6392
731821,-214.0232,-212.5097,-205.1022,-294.4477,-305.7494,-208.1386,-320.0579,-229.9953,-267.9099,-269.3159,-63.9755,-172.4536
731822,-817.4524,-769.3934,-809.9467,-648.969,-1120.8906,-587.2652,-707.2628,-753.1485,-793.1489,-956.9324,-639.6575,-761.4025
731825,317.0191,390.3958,317.4431,262.6962,556.5666,321.1653,368.592,319.9964,278.3961,315.7243,279.2678,310.3757
731826,1225.2978,1153.9758,1207.2194,1170.3775,1545.5502,966.9515,1037.5956,1215.7065,1213.5456,1490.4477,923.3854,1142.3397
731827,-310.203,-435.3242,-290.6561,-208.1651,-306.9546,-173.693,-247.9607,-317.3994,-404.3098,-427.9756,-239.423,-170.5436
731828,-784.3492,-707.5912,-777.2407,-905.0747,-926.0658,-618.1887,-507.9979,-807.5127,-904.056,-910.3901,-790.544,-553.534
731829,-1243.9951,-1210.9883,-1229.6263,-1384.4297,-1332.7053,-1129.5167,-950.8906,-1238.6589,-1211.7047,-1442.5809,-1134.1273,-1067.2709
731832,713.5194,789.8964,700.7747,898.2955,446.685,782.6879,728.7766,679.6238,819.4445,371.6406,737.2472,820.6424
731833,-743.471,-730.1955,-723.4174,-924.5012,-601.2226,-841.808,-1094.4651,-715.1055,-870.077,-283.7124,-592.3693,-849.1781
731834,798.4374,975.7903,845.3798,696.8726,1042.0969,807.6116,814.6556,741.8672,902.4075,828.6707,720.0365,908.1658
731835,-150.3034,63.1584,-137.6707,-208.1305,-379.7448,-195.7144,-253.3511,-176.7366,-150.5433,10.8967,-54.5562,-122.2685
731836,201.8305,7.989,213.8646,122.4908,433.5569,53.9751,222.9296,185.925,92.6798,197.24,168.179,230.0028
731839,-366.4348,-339.0068,-380.3809,-258.8027,-262.5601,-191.0852,-238.4165,-358.8541,-384.663,-384.7698,-275.2974,-394.5971
