date,value_left,value_right,value_left,value_right,value_left,value_right,value_left,value_right,value_left,value_right,value
732311,122990522.1354,120397905.5483,127113687.712,117221683.9209,117662827.069,116233522.7058,115035091.4771,106522094.6463,126228158.5611,124079135.4386,117807881.0997
732312,123846166.8255,121241642.5959,128147557.8905,118022462.2182,118278750.2438,117076636.7249,115368744.3724,107364116.1638,127037603.1467,124381374.0959,118616173.837
732315,120367611.9862,117832430.1312,124625828.3827,114658974.2545,114920592.7267,113229522.5135,112056854.1491,103906738.3063,123653975.5701,121646572.6932,115054815.152
732316,113973844.9596,111499911.5598,118077008.2045,108548195.0477,107978401.2337,106195837.8146,106515537.18,97575752.4928,117281421.6438,116334301.2255,108515232.5399
732317,111947854.0144,109571308.8337,115938270.9585,106489449.1597,106412158.1451,104292156.3293,105163900.5455,95842142.3269,115285038.8602,113803961.4394,106789569.0006
732318,107380401.2538,105001327.0604,111095735.4885,102048876.7533,102312276.5518,99111356.5066,101573642.7406,91478370.2341,110670659.1734,110902446.3629,102131334.4656
732319,106589035.0006,104273058.9635,110297592.3508,101245461.903,101740235.8081,98008726.508,100901507.7974,90750280.8637,109907120.2963,110485057.333,101252489.2834
732322,106766892.2783,104476709.0765,110436742.1528,101412186.1464,101959952.9098,98587900.1051,101351194.7446,90890102.6893,110109778.1064,110016385.9608,101817834.7841
732323,108266677.5491,105964211.365,112024748.513,102876727.092,103419735.8149,100686838.696,102596111.4761,92305470.5928,111552439.6339,110927053.8447,103287110.6073
732324,112163514.2585,109630408.6234,116162000.9602,106703450.9432,107184511.4225,105432933.7931,106084494.0227,95867224.1319,115398650.9458,113647704.0017,107245003.8815
732325,112484695.7501,110024929.8585,116467192.873,107067601.0584,107444498.628,105809079.3324,106394122.2895,96179460.1315,115722402.0609,113950874.6123,107355898.7976
732326,109815962.7164,107516838.5436,113680592.6187,104399192.3825,105045866.7221,102717106.4962,104150664.0301,93774174.5559,113094739.3077,111997367.1471,104838191.019
732329,109814289.9262,107678323.6381,113580189.1145,104407478.363,104930425.0543,103187156.7879,104362044.2458,93865367.3527,113090714.3778,111817649.5947,104696552.0731
732330,109490408.3385,107330488.5807,113258568.8224,104157251.0258,104677135.9028,102601820.8882,104054508.7098,93471533.8759,112769456.9101,111988598.7666,103963025.7053
732331,109771210.685,107628816.8562,113554925.8687,104408247.4285,104861119.1632,103070521.1456,104154167.7886,93796884.9355,112993719.3063,111865828.8999,104222493.0291
732332,108762072.0361,106641758.8289,112531207.2843,103427163.327,103791727.5969,101684911.985,103022568.9818,92849531.3871,111953152.1618,111303112.4101,103103118.256
732333,110409679.0558,108148066.7324,114249234.3223,104974712.3346,105425222.9691,103787536.532,104341724.9573,94421213.5981,113371432.215,111927524.2206,105099515.912
732336,110971942.1716,108765550.1433,114824893.1454,105553316.7975,105981178.4416,104671128.5112,105232654.6031,94948719.2296,113918603.3019,112290835.3638,105253389.3321
732337,109557768.449,107406430.2301,113379876.0085,104189986.8081,104372722.9574,102776195.556,103978276.5824,93631547.1208,112807863.686,111441762.8637,103332530.024
732338,111126978.0959,108950416.7912,114963796.8117,105706741.6785,106086441.219,105243010.3142,105485220.3144,95146461.8862,114092810.6556,111990783.692,104876115.341
732339,111197432.2553,109013455.558,115007558.1466,105803471.7631,106015427.484,105139199.8197,105530044.5612,95170871.9836,114238529.5472,112312193.8749,104921267.3249
732340,111477124.9186,109348437.693,115269092.3859,106075884.011,106371620.1707,105488139.2001,105916960.6694,95452701.4519,114540545.8806,112509717.6236,105190190.7528
732343,112248018.1202,110070258.4171,116076189.4781,106830527.7381,107003480.2932,105970982.2833,106553602.0378,96165466.8017,115464534.9063,113259252.1606,105917556.0982
732344,112169181.5512,109982470.3458,116004822.1491,106757009.0616,106914626.3146,105881909.5983,106409968.0242,96137885.481,115330940.3132,113083942.7867,105840279.6616
732345,113868276.2838,111587398.4373,117844328.6174,108373979.5173,108455945.1967,107442323.3296,107848909.1442,97838470.3102,117023755.6001,114491738.6413,107490127.5974
732346,113851308.3795,111605108.5825,117836484.6265,108417248.224,108138576.5513,107172420.0005,107896810.3703,97650521.7531,116994635.1227,114820609.2389,107454064.9161
732347,114303799.1885,112114916.7868,118274049.8706,108886067.9439,108527975.6482,107834970.7809,108685850.6051,97960104.322,117515663.061,115309950.1336,107918782.4154
732350,113831238.6495,111639831.4262,117793644.8373,108509652.5939,108090431.1693,106803247.7812,108174613.2841,97212573.5599,117166401.4337,115564941.5215,107491294.1638
732351,111495589.5125,109291094.3902,115305491.469,106160792.7108,106003502.5173,104266763.8817,105572073.3715,94883933.3619,114878788.7008,113569018.1126,105100682.1816
732352,112554402.5231,110258830.3842,116452792.8485,107138613.5407,106987456.6579,105209917.8969,106516737.8827,95837752.8707,115939324.5872,114245004.4705,106104047.9181
732353,112492877.2723,110194038.6971,116264809.2166,107067150.9569,106932309.7202,105849311.1889,106712964.4782,95718727.3575,115775747.8816,113650439.5037,105981893.305
732354,113157514.9169,110868838.0149,116936519.1811,107729720.966,107550434.3983,106745684.7539,107457207.552,96315591.0877,116430114.7867,113958541.9445,106708418.7938
732357,114819338.6238,112588754.8128,118564907.7683,109406936.8382,108916024.8183,108994348.4698,109366965.001,97844975.0189,118093783.3198,114759358.8433,108436141.0748
732358,113662910.2555,111478498.1536,117395062.4085,108375857.839,107831690.6681,108025283.7565,108105643.6313,96671960.0515,116942001.3734,113587754.6046,107223389.1612
732359,112840115.2511,110621773.5636,116630449.6746,107411046.8388,107181518.851,106621091.6578,106760874.6961,95883590.2395,116147012.3972,113285635.6571,106311151.6741
732360,114148997.3498,111888683.0946,117975927.6021,108592810.8405,108307673.9821,108302364.2059,108355134.2527,97206664.4059,117399772.7511,113912946.1742,107621856.9089
732361,114318499.744,111997053.7581,118080267.0561,108773163.5772,108392060.0247,108740634.4903,108459627.5317,97309339.3234,117516731.8125,113832974.3093,107828452.0254
732364,114717913.4209,112348429.3232,118495359.154,109191722.0989,108898121.5878,109452118.3988,108783146.9522,97611311.0162,117892963.7583,114065125.4688,108211620.591
732365,115311030.2479,113126538.7094,119045217.6914,109942936.6138,109187703.3481,111152844.0656,110258439.1702,98653876.5096,118466353.118,114276659.8694,108909055.8136
732366,115331243.5151,113140526.1716,119090824.8648,110025487.3835,109061516.2948,111123787.0489,110005461.0584,98643705.0828,118525365.3868,114268828.5623,108846692.521
732367,113798141.1773,111629559.7042,117507644.4293,108516483.7858,107580808.3222,109833757.8876,108430741.7767,97263112.2743,116886381.7752,112840837.813,107365573.5828
732368,114377039.2533,112215780.11,118082310.6952,109016832.3367,108236966.0005,110553734.2028,109216557.1004,97859671.2279,117505483.651,113097816.87,107939682.2129
732371,115366767.2266,113255641.9331,119057662.0908,109990969.5651,109323941.0412,111702499.2647,110517330.9997,98819514.6523,118473834.0421,113704268.7138,109014654.4503
732372,114555860.5075,112470294.391,118273610.9404,109273434.7849,108651790.0276,110946314.4402,109642214.0431,98049694.9134,117600026.5665,113164320.7585,108181087.7998
732373,113262807.8121,111198589.3963,116936576.1434,108132360.796,107585130.4148,109686894.5597,108280771.1836,96821704.0324,116357314.0781,112016207.5085,106905605.8621
732374,112356875.5015,110335901.1582,116001407.502,107184998.2596,106757156.3413,108919240.8385,107428234.2703,96020856.8065,115356954.0207,111314416.0454,106015850.2675
732375,113862583.0639,111775898.2692,117637371.5628,108428929.8289,108269021.6907,110637110.2962,108785015.8504,97702136.6224,116948988.6274,112504769.579,107664636.7276
732378,114538568.7237,112472088.5967,118267889.2412,109189136.838,108961147.6629,111577955.0769,109681792.3623,98281631.061,117584630.0201,112965288.6723,108168737.2629
732379,115975843.0048,113868644.9973,119749953.7387,110338110.9152,110438389.0561,112446692.3052,110942569.0402,99636829.9389,119036573.2474,114544950.276,109545806.8924
732380,116425895.3368,114382980.5882,120184066.7246,110742109.4984,110780987.6461,112636626.5595,111490586.2493,100112968.3579,119473208.6573,115224589.734,109872434.2455
732381,116497028.5035,114470578.6157,120281922.3266,110795544.5382,110749753.114,112500778.7892,111531385.1287,100277754.0518,119634840.1067,115285386.128,109934966.5567
732382,117120920.9782,115106604.8276,120918247.6012,111412578.4379,111284459.2561,113045665.7606,112140356.7793,100913185.2784,120392872.8886,115895840.2572,110540886.9149
732385,114574486.9283,112588213.8729,118313945.4829,108945210.9053,108650558.3555,110017311.5626,109561093.0878,98328652.9699,117252582.9041,113563206.6768,108008045.3741
732386,112893174.133,110886786.3188,116591332.1717,107327164.3137,107079362.1089,107889542.8427,107746181.6484,96594575.5101,115049101.5536,111848131.7851,105922291.3488
732387,113898360.4249,111872379.2705,117625838.5462,108295958.1337,108078183.7702,108866959.527,108638364.4593,97646033.2285,116693321.7032,112973261.1411,106944039.3277
732388,113026890.8867,111076097.3119,116783708.6502,107538483.1868,107235076.3012,108035469.7886,107703451.7391,97145607.8118,115739093.5132,112150589.6108,106041504.4423
732389,112092890.7904,110101254.1977,115868796.7273,106600141.984,106458852.9441,107116863.7789,106812612.5161,96253647.7147,114428944.1979,111026279.8832,105118110.3229
732392,108941604.1843,106998999.1703,112616369.0183,103453392.532,103092317.1243,103522268.9977,104044839.8741,93105496.2112,110418023.1731,108196448.4818,101984851.3709
732393,108212994.4571,106306092.604,111940780.3616,102707786.4917,102288147.1817,102273101.1442,103314800.4996,92276622.321,109443878.4892,107749319.6868,101264899.0889
732394,106351377.6462,104500911.875,109965581.3404,100745444.0352,100434249.1741,99596839.9917,101766877.074,90467939.6829,107700998.2265,106923727.4494,99251430.5666
732395,106081710.1809,104249409.7464,109762186.1426,100260275.199,100253320.3231,98956626.9026,101450949.4155,90278218.9918,107477053.9689,106925690.8418,98779724.2953
732396,106078491.6978,104234696.9424,109790546.4592,100410071.8243,100196242.6069,98889311.2496,101452189.4363,90248339.7234,107591628.5723,106958839.4593,98913147.4622
732399,105867817.9684,104013115.126,109498685.1141,99424944.3881,100189096.2911,97990634.376,100943588.4887,90232083.3912,107678553.757,106846544.6913,98363301.2582
732400,105773498.5003,103898980.933,109450124.2938,99195164.3856,100170923.0737,97593815.4112,100757233.6451,90270728.703,107657913.7863,106757882.3217,98006013.0608
732401,105395640.1983,103436643.5112,109168520.351,98848019.2032,99738232.945,97291440.0935,100467089.1299,90042003.3116,107286538.1969,106444647.1118,97562741.9319
732402,104515290.3949,102517283.9582,108355248.5733,98276592.599,98897651.5032,96728634.899,99876791.9313,89400740.2327,106403585.1351,105606444.5404,96872997.456
732403,105205455.6391,103307966.211,108980685.4823,98884412.7943,99498994.9293,97461005.198,100614017.299,90054278.4737,107096847.0658,106378405.4177,97689681.4429
732406,106390651.1084,104513923.5231,110068623.3472,99713025.6048,100730296.2625,98330405.0019,101567775.1452,90836427.9973,108302083.146,107503481.5132,98759864.5993
732407,106027360.1714,104145396.2577,109729132.5042,99357033.1903,100331364.6523,97954076.5279,101327754.008,90508235.2255,107955429.9632,107107311.4503,98377223.3128
732408,106019914.6789,104115547.2659,109809352.0671,99275729.3672,100262175.9689,97746408.1427,101346114.4743,90603637.9873,107966021.1881,107049403.3496,98395346.6994
732409,105878451.6223,103996248.5469,109690482.8084,99258374.0843,100200607.5569,97815322.5762,101251318.4287,90683655.8445,107823985.6789,106876556.4257,98357606.1759
732410,105128861.9152,103230866.4584,109002797.9512,98363909.8209,99487641.7315,97262040.833,100708819.9004,89891073.7297,107096854.2262,106090286.8443,97592703.7007
732413,104750815.4285,102827929.985,108678097.3544,97915716.7291,99197514.4278,97137786.1011,100371212.8125,89488052.8584,106722580.3897,105601309.605,97232983.9456
732414,105021627.6156,103131021.8813,108893148.603,97969112.7639,99538601.751,97316157.9182,100315871.3614,89778922.7916,106998866.1521,105799513.6149,97423031.4539
732415,104806427.5969,102940770.8646,108647839.7593,97734362.206,99398194.5742,97458140.8622,100275685.4735,89592036.7201,106789623.1969,105512110.6418,97373502.2606
732416,106708949.8504,104827261.4566,110378264.5126,99459667.8226,101093218.8669,98603016.4742,100562885.7172,91452333.0201,108664358.7151,107611510.7252,99039369.3905
732417,105026794.5083,103201722.3275,108744614.3618,97803904.1817,99311683.9204,96930358.1716,99667856.7901,89798554.2635,106957170.1014,106027273.8626,97454969.3361
732420,104123052.2275,102270862.4888,108005990.6282,97093356.5665,98422849.4222,96083881.3518,99505193.0623,88899426.3494,106057292.5252,105110429.7602,96616832.4038
732421,103217838.0237,101581441.3233,107106123.0124,96507931.4694,97750058.2312,95721688.121,99276260.4846,88008080.8848,105179273.4169,104054145.6653,95868181.8962
732422,102556968.2643,100853309.6524,106512666.2122,95953931.2078,97172337.6025,95228951.0841,98872437.9158,87354180.1896,104512878.6667,103388858.7194,95359182.0125
732423,103027568.9447,101328066.7171,106905793.4958,96530152.8833,97738964.7717,95782710.104,99224174.7047,87764300.8628,105024145.7619,103598820.0901,95753550.7362
732424,102843030.5607,101306612.7193,106798673.1764,96489881.9033,97709717.6976,95732426.3796,99231924.1735,87643401.4327,104831998.3986,103637380.3815,95835629.1349
732427,103219297.948,101642569.1561,107138574.4826,96987512.428,98039117.5007,96327721.1354,99436899.9091,87979127.9402,105223966.4485,103922000.6147,96116878.7114
732428,102916929.0668,101203798.8785,106814127.1372,96847280.4339,97729282.3684,95937188.5554,98964317.1342,87695976.1794,104893595.3934,103681759.2545,95873420.1546
732429,103340391.0435,101606749.2123,107180860.2995,97490605.8214,98191125.9795,96612927.2793,99137191.959,88084472.1129,105352431.4934,103987358.2251,96203905.7471
732430,103526307.2598,101492000.2718,107296272.5941,97848605.6282,98427442.2662,96721034.8025,99340236.7165,88215058.4949,105491197.5489,104245561.4995,96363922.4096
732431,104797173.3017,102695718.2555,108693600.087,98781976.7003,99354309.6099,97776433.1641,100230373.8141,89429480.065,106899904.358,105478321.6976,97530643.2876
732434,104237477.0267,102125033.7247,108087991.7173,98298727.1766,98648580.0515,97607979.407,99700485.4793,88855817.4132,106375476.5403,104769091.511,96860129.581
732435,104185702.4011,102027039.0834,108063151.9389,98301803.9056,98594079.1456,97588349.3784,99427666.28,88755000.1715,106351485.0451,104697474.894,96791886.6231
732436,104544762.7171,102345039.5568,108538187.9229,98016745.0616,98429447.2022,97578655.0254,99721231.4179,89096066.1926,106751961.3767,104987953.9299,97349715.8724
732437,104434593.9365,102195347.9092,108522094.1794,97803021.0126,98165283.9357,97543446.8502,99640901.4849,89034966.9546,106652495.4614,104882474.6835,97094226.9989
732438,104103577.8405,101854375.7211,108047451.1084,97754830.8133,98248362.8609,97786437.7423,99359519.6868,88697893.4454,106320915.9493,104511422.3643,96656243.0866
732441,104073248.6867,101815619.6397,108016188.4485,97706541.7998,98158188.5464,97538908.7034,99372916.6701,88623798.8644,106297339.8623,104383101.5198,96664673.7884
732442,103856763.5161,101577778.2558,107772059.6676,97507506.8642,98039180.687,97061102.7594,99136073.3615,88405199.7167,106005850.8807,104412118.9849,96516188.2551
732443,104460609.3823,102234215.6043,108453525.4216,98141430.457,98803506.3264,97832892.9675,99490814.2352,89021094.9932,106837320.9201,104900668.3847,97085362.851
732444,104640331.3745,102487450.6797,108314075.6397,98614936.3413,99111268.9704,98110330.7646,99509323.533,89254076.7365,107054097.6194,105056184.8133,97215105.1205
732445,105128122.2492,102904846.0358,108625465.2691,99182177.2955,100067789.264,98666444.6824,99675708.1831,89732170.8058,107772793.4097,105412072.3537,97514331.8663
732448,105661805.9868,103430495.6045,109091829.5326,99762259.5965,100700154.7324,99223736.2089,100193525.7608,90192243.3582,108319255.473,105727497.4028,97982632.4978
732449,105838775.0312,103668902.7603,109305479.8605,100082189.4079,101061157.5306,99402556.1984,100534942.0522,90405466.2533,108465594.6595,105920946.5698,98447850.3174
